agents,score,clow,chigh,Q1,Q2,Q3,means
4472,53961.427,84031.83182993376,39740.47916768078,12450.935,70862.2,84009.25,"[405.9, 1599.87, 23302.0, 28216.5, 53961.427, 70862.2, 76616.6, 80969.8, 82503.0, 85515.5, 89622.9]"
4485,55439.363000000005,86333.35861141425,40828.9211916318,12533.365,69841.8,82919.45000000001,"[441.1, 2192.63, 22874.1, 32948.7, 55439.363, 69841.8, 72902.9, 74615.5, 80800.3, 85038.6, 112738.0]"
4498,53365.739700000006,83104.19337039438,39301.77878386584,9553.365,64265.7,82868.45000000001,"[364.067, 1665.03, 17441.7, 28292.0, 53365.7397, 64265.7, 75230.9, 79587.1, 82672.3, 83064.6, 101074.0]"
4511,54068.816699999996,84199.06523557862,39819.56747896049,9977.0,62948.3,88754.9,"[393.267, 1742.5, 18211.5, 25078.6, 54068.8167, 62948.3, 70569.4, 77643.8, 82300.2, 95209.6, 106591.0]"
4524,55501.71669999999,86430.45937252596,40874.84225142656,9380.25,55501.71669999999,97293.2,"[503.567, 1665.9, 17094.6, 29335.9, 54571.2, 55501.71669999999, 66409.2, 77357.4, 86444.4, 108142.0, 113493.0]"
4537,52846.5297,82295.64975266498,38919.40093850879,8814.664999999999,52846.5297,86774.65,"[398.467, 1692.93, 15936.4, 33859.3, 51246.3, 52846.5297, 65148.0, 79052.6, 81210.0, 92339.3, 107582.0]"
4550,53253.97330000002,82930.14431626102,39219.46720432132,8613.1,55784.9,92546.6,"[418.933, 1435.7, 15790.5, 23652.8, 53253.97330000001, 55784.9, 65750.5, 84863.1, 91636.1, 93457.1, 99750.1]"
4563,53005.98,82543.95491321667,39036.829844260865,6275.35,61076.0,86431.6,"[502.0, 1672.6, 10878.1, 33674.1, 53005.98, 61076.0, 74516.3, 77108.2, 85177.3, 87685.9, 97769.3]"
4576,56374.0067,87788.8394351387,41517.249698753265,7816.15,61886.8,96798.4,"[513.067, 1778.0, 13854.3, 28673.8, 56374.00669999999, 61886.8, 70294.8, 74300.5, 91633.8, 101963.0, 118842.0]"
4589,51057.347,79509.43174254033,37601.73790086294,7463.1849999999995,57612.9,89777.1,"[358.9, 1789.47, 13136.9, 32246.0, 51057.347, 57612.9, 59441.5, 69853.3, 83168.7, 96385.5, 96580.3]"
4602,54684.31629999999,85157.55654602137,40272.85884635735,11750.715,53681.2,105124.0,"[501.833, 1638.03, 21863.4, 27108.2, 47961.8, 53681.2, 54684.31629999999, 75236.7, 104853.0, 105395.0, 108604.0]"
4615,50028.096999999994,77906.62455749387,36843.735556274536,9870.235,52504.8,87714.5,"[565.8, 1314.67, 18425.8, 27985.3, 50028.096999999994, 52504.8, 55689.2, 71654.8, 79439.1, 95989.9, 96711.6]"
4628,54896.05969999999,85487.29552382673,40428.79957373273,10956.215,56517.2,82991.45,"[402.667, 1449.63, 20462.8, 32589.2, 54896.0597, 56517.2, 74458.0, 75605.2, 81540.9, 84442.0, 121493.0]"
4641,50891.613699999994,79251.34233370723,37479.68181150042,12748.735,51478.2,74054.55,"[403.967, 1535.17, 23962.3, 41736.7, 50891.6137, 51478.2, 55836.5, 65001.2, 68138.1, 79971.0, 120853.0]"
4654,48935.0763,76204.50997759153,36038.768586846665,13993.365,55702.3,69552.7,"[507.233, 1013.63, 26973.1, 30277.8, 48935.0763, 55702.3, 59298.3, 59304.0, 67467.9, 71637.5, 117169.0]"
4667,60680.0503,94494.45772146688,44688.48229015463,12366.835000000001,66762.8,92706.1,"[338.133, 1205.97, 23527.7, 37989.2, 60680.0503, 66762.8, 79548.7, 82422.8, 83183.2, 102229.0, 129593.0]"
4680,51191.2233,79717.91160219292,37700.332556471214,11897.1,61004.7,86075.05,"[505.433, 1563.5, 22230.7, 27231.3, 51191.2233, 61004.7, 63348.2, 64268.6, 73764.0, 98386.1, 99609.7]"
4693,55638.81999999999,86643.96450182746,40975.81346624396,12502.6,55638.81999999999,91873.35,"[387.8, 1939.3, 23065.9, 28222.3, 49535.3, 55638.81999999999, 77193.3, 78216.6, 84149.4, 99597.3, 114081.0]"
4706,53404.233,83164.1373468978,39330.12759285388,12413.164999999999,56735.5,89216.15,"[372.8, 1326.53, 23499.8, 26839.9, 53404.23299999999, 56735.5, 73912.9, 75889.6, 82631.6, 95800.7, 97033.0]"
4719,53677.799699999996,83590.15111648674,39531.5987611816,10905.515,53677.799699999996,89802.79999999999,"[384.567, 1753.83, 20057.2, 33940.8, 44780.4, 53677.799699999996, 57376.4, 77304.2, 82609.2, 96996.4, 121575.0]"
4732,58392.6163,90932.33418440635,43003.87666946849,14419.515000000001,59660.6,93797.6,"[346.733, 1568.63, 27270.4, 29686.7, 58392.61630000001, 59660.6, 83492.8, 87646.1, 90702.0, 96893.2, 106659.0]"
4745,58895.89300000001,91716.06555270996,43374.520262936276,9949.415,64150.9,90260.5,"[354.5, 1417.43, 18481.4, 31641.7, 58895.893000000004, 64150.9, 66237.9, 76875.1, 85726.5, 94794.5, 149279.0]"
4758,56320.83,87706.02962524116,41478.08714031026,14133.55,65463.9,90018.15,"[458.3, 1749.1, 26518.0, 27693.2, 56320.83, 65463.9, 67912.2, 70009.3, 86257.9, 93778.4, 123368.0]"
4771,52767.506700000005,82172.59060067672,38861.203591628626,9662.05,71198.7,83621.85,"[344.567, 1479.8, 17844.3, 25234.1, 52767.506700000005, 71198.7, 74769.0, 83240.2, 83335.7, 83908.0, 86320.7]"
4784,57149.3497,88996.24806401943,42088.25947466797,10722.965,66922.8,96111.45,"[387.267, 1122.63, 20323.3, 29508.9, 57149.3497, 66922.8, 78167.7, 80482.0, 92904.4, 99318.5, 102356.0]"
4797,62144.077000000005,96774.32414251118,45766.680659005746,11247.234999999999,66473.1,105352.5,"[532.6, 1473.87, 21020.6, 26033.0, 62144.077000000005, 66473.1, 69709.1, 87556.5, 97980.0, 112725.0, 137937.0]"
4810,53619.55,83499.44133976896,39488.70013677396,9292.3,53619.55,93133.5,"[366.8, 1090.3, 17494.3, 28960.7, 52300.2, 53619.55, 69080.0, 78361.2, 86483.2, 99783.8, 102275.0]"
4823,59054.399699999994,91962.90128517339,43491.25424421678,10222.215,61744.4,104141.15,"[421.467, 1222.53, 19221.9, 23621.5, 59054.399699999994, 61744.4, 79162.1, 83867.8, 97085.3, 111197.0, 113000.0]"
4836,62711.450300000004,97657.87041585926,46184.52888990868,11137.235,74359.3,99272.6,"[366.833, 1553.27, 20721.2, 27142.9, 62711.450300000004, 74359.3, 75716.8, 81309.0, 93401.2, 105144.0, 147400.0]"
4849,56272.2203,87630.33180991645,41442.28799863453,10147.685,70461.7,87250.05,"[482.933, 1200.77, 19094.6, 24563.3, 56272.2203, 70461.7, 71323.7, 72599.1, 84385.6, 90114.5, 128496.0]"
4862,58188.0297,90613.74018640371,42853.206645206774,10576.814999999999,58635.1,94607.15,"[400.667, 1061.33, 20092.3, 25867.0, 58188.0297, 58635.1, 68105.4, 92825.2, 93431.3, 95783.0, 125679.0]"
4875,59620.9597,92845.18104107324,43908.50351149878,11763.415,66356.9,95379.9,"[439.767, 1294.93, 22231.9, 23128.2, 59620.95969999999, 66356.9, 85480.6, 86849.5, 91599.1, 99160.7, 119668.0]"
4888,63152.0797,98344.04381227674,46509.03519867194,14388.314999999999,67052.0,109385.0,"[465.267, 1661.33, 27115.3, 34811.4, 63152.0797, 67052.0, 78247.1, 83915.4, 102184.0, 116586.0, 119483.0]"
4901,66823.5867,104061.5252789256,49212.956417202615,9524.550000000001,66823.58670000001,122267.5,"[424.667, 1677.9, 17371.2, 26390.7, 62280.2, 66823.58670000001, 74188.2, 105892.0, 116282.0, 128253.0, 135476.0]"
4914,60330.04000000001,93949.4015896425,44430.71340210014,9797.9,60330.04,96939.05,"[409.9, 1568.6, 18027.2, 25229.1, 56500.5, 60330.04, 83726.1, 83808.9, 85373.1, 108505.0, 140152.0]"
4927,59846.816999999995,93196.89899418005,44074.83857386692,11905.785,59846.816999999995,99964.9,"[399.6, 1465.27, 22346.3, 22361.8, 55361.1, 59846.816999999995, 74513.3, 87932.0, 89633.8, 110296.0, 134159.0]"
4940,58633.003300000004,91306.67862044403,43180.91228725675,12030.5665,58633.003300000004,93046.75,"[504.7, 961.733, 23099.4, 23745.0, 57314.1, 58633.003300000004, 70377.0, 84143.6, 92937.5, 93156.0, 140091.0]"
4953,59392.5763,92489.52930003332,43740.30807534132,14228.415,59392.5763,97204.4,"[504.433, 1118.13, 27338.7, 27493.8, 58420.8, 59392.5763, 76865.6, 87813.5, 95079.6, 99329.2, 119962.0]"
4966,58740.880000000005,91474.67041044559,43260.35925497738,11504.050000000001,77665.0,92751.65,"[398.0, 1322.9, 21685.2, 29904.9, 58740.880000000005, 77665.0, 78388.1, 78808.4, 82076.3, 103427.0, 113733.0]"
4979,59106.01370000001,92043.27756892273,43529.265935267154,12528.985,69425.6,97850.0,"[490.667, 1239.47, 23818.5, 25347.5, 59106.01370000001, 69425.6, 77515.7, 79258.7, 86202.0, 109498.0, 118264.0]"
4992,52546.26030000001,81828.05300574288,38698.26427665973,9154.535,57835.8,82538.9,"[394.533, 1403.47, 16905.6, 29880.2, 52546.26030000001, 57835.8, 66903.3, 73772.9, 76845.1, 88232.7, 113289.0]"
5005,58769.9997,91520.01727892885,43281.804774407756,12612.615,63980.5,96410.05,"[448.067, 1039.03, 24186.2, 24704.4, 58769.9997, 63980.5, 86639.2, 87699.5, 89811.1, 103009.0, 106183.0]"
5018,64894.710300000006,101057.76821991513,47792.41443651647,11418.735,64894.7103,102268.0,"[372.833, 1255.27, 21582.2, 26607.4, 60568.4, 64894.7103, 80211.4, 92519.6, 100264.0, 104272.0, 161294.0]"
5031,64765.38669999999,100856.37808605445,47697.17266628511,10097.050000000001,69377.1,97819.45,"[546.567, 1729.2, 18464.9, 33053.4, 64765.38669999999, 69377.1, 82108.2, 87345.6, 92553.9, 103085.0, 159390.0]"
5044,56680.8933,88266.7408657673,41743.25966943363,11061.5665,64613.9,101249.5,"[490.4, 768.633, 21354.5, 28355.7, 56680.89330000001, 64613.9, 69466.4, 77030.4, 100822.0, 101677.0, 102230.0]"
5057,55497.703,86424.20900847582,40871.8863184555,9889.314999999999,71232.0,85426.04999999999,"[438.3, 1147.33, 18631.3, 34819.3, 55497.703, 71232.0, 75918.3, 83385.1, 83980.7, 86871.4, 98553.3]"
5070,56317.197000000015,87700.37210908545,41475.411577990235,10455.035,62224.1,89514.95,"[445.0, 1349.27, 19560.8, 26744.1, 56317.19700000001, 62224.1, 84394.7, 85388.1, 87561.4, 91468.5, 104036.0]"
5083,61410.73670000001,95632.32452927425,45226.6042278363,7780.400000000001,63914.7,100457.0,"[459.867, 1206.6, 14354.2, 36951.5, 61410.73670000001, 63914.7, 92016.2, 96775.3, 97736.0, 103178.0, 107515.0]"
5096,56686.97,88276.20385184587,41747.734921167765,11917.95,70638.6,88831.95000000001,"[459.4, 1235.2, 22600.7, 29338.9, 56686.97000000001, 70638.6, 80193.7, 82525.3, 85585.1, 92078.8, 102214.0]"
5109,69428.0637,108117.3663757322,51131.051799691355,14127.885,80544.7,110516.5,"[461.767, 1280.97, 26974.8, 36024.7, 69428.0637, 80544.7, 93005.0, 98025.7, 108829.0, 112204.0, 136930.0]"
5122,60948.47329999998,94912.46142613699,44886.165324734604,9083.6,86488.1,97048.8,"[360.533, 1479.9, 16687.3, 22881.0, 60948.47329999999, 86488.1, 87512.3, 93343.0, 93840.6, 100257.0, 106635.0]"
5135,53713.36329999999,83645.53279596803,39557.78996077547,11526.5,60054.1,80983.4,"[442.133, 1222.7, 21830.3, 35829.6, 53713.36329999999, 60054.1, 73083.0, 75398.0, 75579.1, 86387.7, 107307.0]"
5148,57791.366700000006,89996.03379199802,42561.07986938801,8476.75,71712.6,91401.70000000001,"[510.067, 1026.6, 15926.9, 34307.1, 57791.3667, 71712.6, 76092.2, 84447.8, 87473.3, 95330.1, 111087.0]"
5161,61680.856700000004,96052.97089976222,45425.53703650302,10031.75,62573.0,102641.45,"[393.867, 1714.7, 18348.8, 38558.1, 61680.856700000004, 62573.0, 84304.4, 93580.8, 96317.9, 108965.0, 112052.0]"
5174,61573.096999999994,95885.16130887713,45346.17623470349,17459.184999999998,71748.5,93471.45,"[447.1, 1664.67, 33253.7, 39653.4, 61573.096999999994, 71748.5, 89416.5, 90468.2, 91066.5, 95876.4, 102136.0]"
5187,62244.473,96930.66655703622,45840.618383938745,11011.965,65396.7,104697.4,"[413.9, 1857.03, 20166.9, 35714.9, 62244.473, 65396.7, 77158.9, 88076.6, 98250.8, 111144.0, 124265.0]"
5200,54609.9533,85041.75421354471,40218.09340710486,12041.85,74102.5,80326.75,"[431.633, 1532.5, 22551.2, 35539.8, 54609.953299999994, 74102.5, 74216.5, 78267.5, 80030.6, 80622.9, 98804.4]"
5213,66074.7097,102895.33102455005,48661.43781452268,8552.065,90485.2,105481.5,"[383.867, 1471.23, 15632.9, 30130.5, 66074.7097, 90485.2, 97124.4, 100763.0, 103903.0, 107060.0, 113793.0]"
5226,55699.2067,86738.00213762173,41020.28590751864,13017.7,61694.0,90518.65,"[313.267, 1429.5, 24605.9, 34421.3, 55699.2067, 61694.0, 73995.7, 77553.1, 84516.3, 96521.0, 101942.0]"
5239,59459.030000000006,92593.01481650933,43789.24862467975,12440.55,63662.8,97438.0,"[457.1, 1585.0, 23296.1, 28830.3, 59459.030000000006, 63662.8, 77257.0, 83978.0, 87950.0, 106926.0, 120648.0]"
5252,54177.13670000001,84367.74735778825,39899.34091978228,8079.8,54177.13670000001,91584.29999999999,"[361.467, 1287.4, 14872.2, 29661.7, 51489.1, 54177.13670000001, 73085.9, 85270.0, 91376.4, 91792.2, 102575.0]"
5265,56055.393299999996,87292.67635836234,41282.60339880935,12402.4,68889.4,91839.1,"[532.433, 1959.1, 22845.7, 27712.5, 56055.393299999996, 68889.4, 70185.0, 77936.6, 90030.5, 93647.7, 106815.0]"
5278,54409.2463,84729.20175137409,40070.28055641231,11023.515000000001,52262.3,100915.8,"[388.733, 2017.13, 20029.9, 25398.7, 47512.4, 52262.3, 54409.2463, 74351.7, 89134.6, 112697.0, 120300.0]"
5291,63924.689699999995,99547.19645666705,47078.03222704448,15553.715,68785.0,99157.05,"[399.167, 2528.33, 28579.1, 29832.2, 63924.6897, 68785.0, 79312.3, 90695.7, 95861.1, 102453.0, 140801.0]"
5304,54110.973699999995,84264.71453604012,39850.61445961709,10127.685,54110.973699999995,86006.85,"[444.067, 1612.77, 18642.6, 30003.0, 53382.3, 54110.973699999995, 75892.9, 76127.4, 77511.9, 94501.8, 112991.0]"
5317,65384.6503,101820.73091337315,48153.236072375235,9910.535,77394.7,115238.0,"[439.933, 2382.77, 17438.3, 21232.2, 65384.6503, 77394.7, 84966.0, 89900.6, 114506.0, 115970.0, 129616.0]"
5330,60569.5297,94322.3486986098,44607.08819355485,13835.765,69814.4,99378.25,"[368.367, 1767.03, 25904.5, 27412.1, 60569.5297, 69814.4, 76852.1, 77883.3, 89462.5, 109294.0, 126937.0]"
5343,62757.25969999999,97729.20744327013,46218.26572022608,12762.814999999999,78249.7,104018.0,"[346.667, 1744.03, 23781.6, 26082.8, 62757.259699999995, 78249.7, 84907.3, 94391.5, 101755.0, 106281.0, 110033.0]"
5356,53888.369999999995,83918.0632756292,39686.67554631707,13329.15,66897.5,81598.9,"[454.4, 1981.8, 24676.5, 25751.3, 53888.369999999995, 66897.5, 70084.7, 73927.7, 74608.8, 88589.0, 111912.0]"
5369,55891.7297,87037.8100051823,41162.071562497695,14086.515000000001,60953.8,88169.25,"[433.967, 2100.63, 26072.4, 28215.6, 55891.7297, 60953.8, 74465.9, 81727.5, 82543.3, 93795.2, 108609.0]"
5382,57452.333000000006,89468.07105181548,42311.394817656685,10862.215,57452.333000000006,100620.3,"[373.9, 1947.83, 19776.6, 36359.8, 52784.5, 57452.333000000006, 69194.3, 74994.8, 96681.6, 104559.0, 117851.0]"
5395,55955.523,87137.15259405556,41209.0528313527,11234.615,61823.8,92054.25,"[322.5, 2069.03, 20400.2, 39746.8, 55955.523, 61823.8, 68628.6, 73445.8, 76863.5, 107245.0, 109010.0]"
5408,53109.719699999994,82705.50432932991,39113.23007338585,13686.664999999999,67517.7,82759.35,"[459.767, 1355.53, 26017.8, 29359.5, 53109.719699999994, 67517.7, 68095.9, 76848.9, 82445.7, 83073.0, 95923.4]"
5421,54012.696299999996,84111.67132705526,39778.237000671215,13045.215,55786.5,89723.0,"[352.433, 1669.23, 24421.2, 27854.8, 54012.696299999996, 55786.5, 66046.0, 69196.8, 73002.0, 106444.0, 115354.0]"
5434,54930.21000000001,85540.47633141624,40453.9499331871,10577.7,67439.9,93657.3,"[458.4, 1790.2, 19365.2, 28251.7, 54930.21000000001, 67439.9, 69332.8, 70062.3, 85677.6, 101637.0, 105287.0]"
5447,51008.0803,79432.71080909994,37565.45490439937,13488.985,51008.0803,85842.70000000001,"[426.933, 2058.47, 24919.5, 29732.2, 49197.8, 51008.0803, 61930.4, 72207.7, 85649.1, 86036.3, 97922.4]"
5460,55091.80999999998,85792.1291282134,40572.96200885916,14676.5,57150.0,94023.75,"[406.8, 1457.6, 27895.4, 33030.7, 55091.80999999998, 57150.0, 57802.0, 63993.1, 82456.5, 105591.0, 121135.0]"
5473,49290.4197,76757.87111888746,36300.46509433659,13056.465,49936.9,79320.25,"[323.167, 1865.73, 24247.2, 32705.9, 49290.4197, 49936.9, 63654.8, 77353.3, 77838.5, 80802.0, 84176.7]"
5486,55358.7067,86207.75599090489,40769.52098322196,12111.75,55358.7067,88842.65,"[406.667, 1677.0, 22546.5, 30631.9, 54562.5, 55358.7067, 80690.2, 80844.0, 81214.0, 96471.3, 104543.0]"
5499,52221.80700000001,81322.79570144166,38459.31711891434,13297.485,56376.2,84067.0,"[475.5, 1428.57, 25166.4, 29524.5, 52221.80700000001, 56376.2, 69627.0, 81714.3, 83540.4, 84593.6, 89771.6]"
5512,50644.6963,78866.82838390594,37297.83680968389,12766.164999999999,50644.6963,83588.95,"[477.533, 1684.23, 23848.1, 30725.7, 46617.0, 50644.6963, 67961.3, 75891.8, 77364.2, 89813.7, 92063.4]"
5525,53151.5037,82770.57277277899,39144.00235414007,16040.685000000001,61630.8,80818.95,"[406.267, 1574.47, 30506.9, 39289.2, 53151.5037, 61630.8, 68419.2, 79183.9, 79782.9, 81855.0, 88866.4]"
5538,48998.76699999999,76303.69279185496,36085.67429481701,12781.035,52014.2,77776.95,"[415.8, 2021.87, 23540.2, 34452.7, 48998.76699999999, 52014.2, 65310.5, 70770.4, 74651.7, 80902.2, 85908.1]"
5551,47203.856700000004,73508.55543421215,34763.79310392475,13847.650000000001,50827.3,78903.55,"[533.867, 2044.9, 25650.4, 26098.6, 47203.856700000004, 50827.3, 51710.6, 57516.0, 67285.6, 90521.5, 99849.8]"
5564,48357.2363,75304.66435815286,35613.21204101527,13239.315,58924.5,69632.35,"[445.133, 1612.13, 24866.5, 29035.9, 48357.236300000004, 58924.5, 62190.8, 63309.7, 65173.5, 74091.2, 103923.0]"
5577,56211.383700000006,87535.59356401527,41397.484223617015,14782.085,56211.383700000006,96082.45000000001,"[392.867, 1542.07, 28022.1, 29902.4, 43528.0, 56211.383700000006, 67825.8, 95530.7, 95750.6, 96414.3, 103205.0]"
5590,50619.586299999995,78827.7256504432,37279.344277381126,11328.815,50619.5863,84730.0,"[422.633, 1651.23, 21006.4, 22661.1, 42548.4, 50619.5863, 65251.3, 73225.8, 76331.9, 93128.1, 109969.0]"
5603,52237.0697,81346.56365405105,38470.557500148,13689.265,64450.6,81501.20000000001,"[424.667, 1658.83, 25719.7, 32422.9, 52237.0697, 64450.6, 69908.1, 74328.2, 81088.6, 81913.8, 90455.3]"
5616,51927.53670000001,80864.54109742343,38242.598559436345,11625.5,64784.8,83933.3,"[427.167, 1506.5, 21744.5, 25642.6, 51927.53670000001, 64784.8, 69078.2, 76528.9, 80404.8, 87461.8, 91696.1]"
5629,53035.19330000001,82589.44754099313,39058.34429642814,10903.800000000001,57529.6,88074.15,"[459.233, 1780.4, 20027.2, 22979.9, 53035.193300000006, 57529.6, 67217.3, 86870.5, 87075.6, 89072.7, 97339.5]"
5642,47773.4033,74395.48609508052,35183.24188522409,10166.5,51511.2,78568.70000000001,"[458.333, 1548.0, 18785.0, 28742.4, 47773.4033, 51511.2, 57319.6, 68070.1, 77152.6, 79984.8, 94162.0]"
5655,49575.23,77201.39406784567,36510.21673403825,10118.65,55758.3,82592.4,"[427.4, 1853.2, 18384.1, 29052.6, 49575.23, 55758.3, 59019.6, 66467.9, 72948.1, 92236.7, 99604.4]"
5668,51906.5037,80831.78730240463,38227.10857807736,10073.535,51906.5037,88440.85,"[434.467, 1343.47, 18803.6, 36803.0, 50510.2, 51906.5037, 56679.7, 71703.9, 78112.5, 98769.2, 105905.0]"
5681,52087.460300000006,81113.58330790531,38360.37603211549,10271.134999999998,56974.9,86826.55,"[412.033, 1480.17, 19062.1, 25517.3, 52087.4603, 56974.9, 61477.7, 80615.3, 80883.6, 92769.5, 101682.0]"
5694,52133.0197,81184.53102096473,38393.928747216814,10056.465,60504.7,85254.5,"[532.367, 1617.03, 18495.9, 32238.1, 52133.0197, 60504.7, 64220.6, 73740.0, 83808.6, 86700.4, 99472.5]"
5707,50616.58699999999,78823.0549683056,37277.1354103108,9720.935000000001,64501.8,78610.15,"[543.2, 1673.47, 17768.4, 30734.0, 50616.587, 64501.8, 67543.6, 76537.5, 78292.9, 78927.4, 89643.6]"
5720,47923.41700000001,74629.09604039547,35293.72110438404,11842.884999999998,58777.2,76479.2,"[442.7, 2158.67, 21527.1, 32210.1, 47923.41700000001, 58777.2, 59449.5, 65817.9, 76315.5, 76642.9, 85892.6]"
5733,53335.603,83057.26277112929,39279.58428373647,7796.365,69424.6,81719.15,"[384.4, 1434.93, 14157.8, 36160.0, 53335.603, 69424.6, 76416.8, 78961.5, 81348.2, 82090.1, 92977.7]"
5746,58920.06629999999,91753.70960316053,43392.32295234742,10318.265,67602.2,99466.35,"[486.133, 1580.93, 19055.6, 34393.6, 58920.06629999999, 67602.2, 71273.1, 79885.4, 92876.7, 106056.0, 115991.0]"
5759,54147.3763,84321.402754485,39877.42354987614,13656.915,66268.1,90803.7,"[367.233, 1721.43, 25592.4, 30394.9, 54147.3763, 66268.1, 69268.3, 69784.1, 88053.2, 93554.2, 96469.9]"
5772,49650.4567,77318.54140354383,36565.61825453924,11190.95,58482.0,75573.4,"[282.267, 1658.4, 20723.5, 34419.7, 49650.456699999995, 58482.0, 69114.9, 69299.7, 74085.1, 77061.7, 91377.3]"
5785,48761.8767,75934.7936177886,35911.21385973297,8810.15,62793.6,71581.04999999999,"[380.367, 1704.0, 15916.3, 35979.1, 48761.87670000001, 62793.6, 63095.1, 64358.2, 70699.2, 72462.9, 100230.0]"
5798,49844.6763,77620.99131401927,36708.65338902068,12797.715,57975.9,82915.9,"[455.933, 1535.13, 24060.3, 29214.3, 49844.67629999999, 57975.9, 59624.8, 67572.3, 80939.9, 84891.9, 92176.3]"
5811,48371.6737,75327.14710622514,35623.844621097625,11836.285,48371.6737,85382.5,"[433.067, 1811.37, 21861.2, 37023.9, 44625.7, 48371.6737, 54988.8, 55317.8, 78089.3, 92675.7, 96889.9]"
5824,52090.4937,81118.30709252044,38362.610012501274,14406.085,62458.7,78790.20000000001,"[405.767, 1677.17, 27135.0, 30221.1, 52090.493700000006, 62458.7, 64758.5, 67238.3, 77245.3, 80335.1, 109430.0]"
5837,52611.163700000005,81929.12430606247,38746.063090720214,14284.384999999998,52611.1637,85461.3,"[488.267, 2143.17, 26425.6, 33118.5, 41717.5, 52611.1637, 62586.7, 72491.3, 83032.1, 87890.5, 116218.0]"
5850,52387.163700000005,81580.29864713567,38581.09585711536,12254.485,52387.1637,89850.6,"[460.167, 1443.27, 23065.7, 34006.7, 49180.0, 52387.1637, 53017.8, 68231.8, 72860.2, 106841.0, 114765.0]"
5863,53709.81669999999,83640.00982685218,39555.178028674134,11989.699999999999,59564.4,68629.0,"[478.767, 1977.1, 22002.3, 53709.81669999999, 56076.9, 59564.4, 59916.5, 60524.2, 68551.7, 68706.3, 139300.0]"
5876,53364.52000000001,83102.29398353638,39300.88052254965,14256.35,54659.8,88223.45,"[515.9, 1630.3, 26882.4, 36384.0, 53364.520000000004, 54659.8, 61612.2, 64721.7, 74212.9, 102234.0, 110792.0]"
5889,54977.030000000006,85613.38712316156,40488.431030853964,14716.8,54977.030000000006,86496.6,"[490.3, 2256.5, 27177.1, 47112.4, 47624.9, 54977.030000000006, 78807.1, 83625.0, 85755.3, 87237.9, 89683.8]"
5902,55627.2367,86625.92632211745,40967.282819114436,11577.4,57317.4,89573.9,"[379.767, 1476.5, 21678.3, 34452.5, 55627.236699999994, 57317.4, 61567.1, 87894.0, 88587.8, 90560.0, 112359.0]"
5915,49237.1503,76674.91695122837,36261.234265971456,11518.385,51048.5,77619.05,"[415.733, 1453.77, 21583.0, 48164.7, 49237.1503, 51048.5, 61326.8, 71923.7, 75345.5, 79892.6, 81217.2]"
5928,54273.98369999999,84518.56306577966,39970.66494510784,15389.135,54273.9837,88586.1,"[457.167, 1998.47, 28779.8, 46565.3, 54035.5, 54273.9837, 67666.4, 73859.7, 85698.8, 91473.4, 92205.3]"
5941,46319.5367,72131.44156500614,34112.52603240043,10142.1,56471.6,73954.65,"[520.867, 2469.9, 17814.3, 26848.6, 46319.5367, 56471.6, 57363.5, 66491.1, 70385.8, 77523.5, 87306.2]"
5954,51138.1433,79635.25237908652,37661.24121379378,9847.599999999999,54822.4,70009.0,"[532.333, 1850.1, 17845.1, 36550.3, 51138.1433, 54822.4, 62931.2, 64152.0, 69261.0, 70757.0, 132680.0]"
5967,47997.1933,74743.98472995208,35348.05446204745,12153.050000000001,47997.1933,78337.6,"[371.333, 1644.9, 22661.2, 33423.0, 44109.1, 47997.1933, 49589.0, 63029.2, 78219.4, 78455.8, 108469.0]"
5980,49732.369699999996,77446.1010294352,36625.94397331725,13463.414999999999,49732.369699999996,75670.04999999999,"[353.367, 1578.23, 25348.6, 34431.8, 48822.6, 49732.369699999996, 61423.2, 67778.8, 75601.2, 75738.9, 106247.0]"
5993,56951.840299999996,88688.67508812997,41942.80153123513,12878.835000000001,67958.9,92460.2,"[353.633, 2073.27, 23684.4, 35311.6, 56951.840299999996, 67958.9, 73111.5, 78902.7, 88039.2, 96881.2, 103202.0]"
6006,46347.886300000006,72175.58918956111,34133.4044033192,9324.914999999999,46347.8863,77388.9,"[547.633, 1854.53, 16795.3, 26394.6, 45000.7, 46347.8863, 54943.5, 69716.5, 75735.3, 79042.5, 93448.3]"
6019,59673.989700000006,92927.76240130936,43947.558031133005,8411.415,61014.2,104052.35,"[408.667, 1568.33, 15254.5, 33179.1, 59673.9897, 61014.2, 78067.3, 78841.1, 91195.7, 116909.0, 120302.0]"
6032,49380.88,76898.74109100449,36367.0855650601,9426.75,56509.1,81266.7,"[418.1, 1187.8, 17665.7, 36245.1, 49380.88, 56509.1, 65314.4, 67162.2, 81088.4, 81445.0, 86773.0]"
6045,47904.43,74599.52839402918,35279.73792195344,10450.8,56868.3,74771.1,"[480.9, 1808.0, 19093.6, 37971.9, 47904.43, 56868.3, 59346.6, 63758.8, 69188.5, 80353.7, 90174.0]"
6058,45058.71,70168.00984884544,33183.97651117658,10567.65,45958.5,68948.2,"[427.1, 1942.3, 19193.0, 34946.9, 45058.71, 45958.5, 57722.1, 59728.8, 68759.5, 69136.9, 92772.0]"
6071,53151.91,82771.20548646303,39144.301578189246,10429.4,51920.0,97884.8,"[384.2, 1802.7, 19056.1, 36325.0, 44496.1, 51920.0, 53151.909999999996, 74984.4, 93292.6, 102477.0, 106781.0]"
