generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
21,2200,249,132846,29342.7,34296.7,-12.9393,9.31708,-9.31604,-26.1118,-20.5683,-10.1773
22,2300,498,72398,22958.8,17917.6,-12.9636,11.3113,-8.83298,-26.7522,-21.434,-9.53162
23,2400,2054,72390,23939.1,20233.1,-12.9983,10.3092,-9.30672,-24.5963,-23.209,-8.64006
24,2500,1959,68081,17389,15939.1,-11.6286,9.83053,-8.49111,-26.6007,-23.4871,-9.78291
25,2600,648,98273,20681.5,23271.2,-11.9135,8.97684,-10.3637,-28.1292,-23.8212,-10.3664
26,2700,511,53721,19239.8,14634,-13.0231,8.48103,-10.3796,-30.8983,-22.5409,-10.4873
27,2800,728,97477,36609.9,28773.2,-12.4112,8.6313,-10.5128,-28.665,-24.0065,-11.2694
28,2900,1035,165332,41742.5,37869.4,-13.2311,9.93134,-10.2085,-30.0014,-25.6856,-11.551
29,3000,24,257039,33004.1,49468.7,-14.4897,9.58321,-10.3888,-28.0865,-26.024,-11.2043
30,3100,59,139993,20973.2,26231.4,-14.3599,8.75095,-9.92305,-23.7876,-25.8553,-11.0423
31,3200,176,82906,23974.2,22202.8,-14.5942,8.82374,-8.6923,-23.7729,-24.3982,-11.6054
32,3300,168,133536,34812.9,33134.9,-14.6989,8.52541,-8.89227,-25.1517,-23.951,-10.0098
33,3400,1475,72649,25744.3,20908,-14.4008,8.205,-9.23931,-26.5329,-24.3538,-10.2841
34,3500,425,132785,23653.4,26773.2,-14.2489,8.01291,-9.13939,-26.6112,-24.9129,-10.6938
35,3600,244,104478,33376.9,31050.4,-14.8236,8.4601,-9.67172,-26.3814,-25.5522,-10.8987
36,3700,1450,162345,46517.4,36859.8,-15.5432,7.6787,-9.21113,-26.8658,-28.1092,-11.8711
37,3800,1434,112415,26997.7,27819,-14.2826,7.85469,-10.3632,-26.811,-27.1047,-12.0687
38,3900,781,78260,34653,21406.3,-15.741,8.44496,-10.096,-29.4064,-27.3855,-11.6001
39,4000,283,90579,23990.6,22323.2,-16.2769,8.69199,-11.1432,-28.5583,-28.5941,-11.8588
40,4100,146,159409,30621.4,38484.7,-16.9271,10.2602,-11.3669,-30.865,-29.9233,-11.7486
41,4200,1564,74321,22215.3,17931.9,-18.0522,8.37495,-11.646,-29.8901,-32.6409,-14.8519
42,4300,260,170634,31175.3,35712.2,-16.888,11.2965,-10.8424,-30.189,-34.6951,-14.9064
43,4400,2252,100030,28710.7,23172.9,-18.0225,11.4954,-11.3591,-28.1023,-35.1811,-15.0919
44,4500,461,47480,17212.7,14689.4,-17.3228,11.9996,-12.4634,-28.2695,-35.3006,-14.7328
45,4600,734,93533,30514.2,29674.2,-16.9119,11.8341,-12.2905,-28.6966,-34.2043,-12.9731
46,4700,1823,121070,29628,29773.7,-17.9074,11.6148,-11.1199,-29.4103,-36.3812,-12.428
47,4800,1940,101118,38657.1,31159.5,-16.3867,10.9133,-12.7421,-27.4763,-36.5813,-12.8106
48,4900,950,117369,25435.9,25114.6,-16.5132,8.90029,-12.9402,-28.165,-36.4783,-12.4371
49,5000,1065,89588,30977.8,25948.9,-16.1143,8.99321,-12.3508,-29.1756,-37.1123,-13.3279
50,5100,182,144456,28325.1,32011.4,-17.0013,8.64051,-13.6513,-28.4182,-38.6073,-14.1024
51,5200,694,92028,23738.3,21124.2,-16.8281,8.967,-13.4004,-26.059,-38.1289,-12.715
52,5300,238,74353,18231.7,18371.6,-18.285,10.0555,-13.6763,-28.0329,-39.8081,-13.9042
53,5400,103,69908,24975.6,22598.8,-19.0606,8.93713,-11.6854,-29.8986,-40.9433,-13.5542
54,5500,2784,133105,33384.7,32792.8,-17.8874,8.47884,-10.6123,-29.1559,-37.5694,-11.7942
55,5600,310,110273,23991.9,30655.5,-17.5625,8.05933,-10.4723,-28.7447,-33.2071,-12.1732
56,5700,560,123732,25571.5,26284.8,-17.7739,9.57518,-10.0603,-29.0561,-32.58,-11.639
57,5800,3623,80474,23769.7,21440,-16.0851,10.5486,-10.0749,-27.3262,-31.6179,-12.4061
58,5900,504,94381,29722.4,23010.7,-15.4834,8.86149,-11.7912,-29.3067,-31.4446,-12.843
59,6000,1759,188675,30788.5,34833.4,-16.3714,10.7307,-11.3598,-29.249,-32.4082,-11.9376
60,6100,638,188456,35575.9,46185.5,-17.2021,11.2889,-11.2183,-27.9296,-30.4506,-11.9885
61,6200,3945,134522,26686.6,26348.9,-16.229,12.2498,-11.2246,-28.6774,-32.5934,-12.3697
62,6300,527,97451,31556.3,29646,-14.8602,12.1634,-10.4633,-28.958,-31.3752,-12.8361
63,6400,264,164416,31535.6,35742.9,-14.4313,9.62065,-10.2345,-29.4534,-31.161,-14.1233
64,6500,1532,126248,26110.7,28214.8,-15.6313,9.68183,-10.7071,-30.225,-30.6047,-12.5571
65,6600,1426,80922,29689.5,24161,-15.4785,8.46959,-11.9014,-31.2469,-30.8175,-12.7272
66,6700,1448,66932,23497.1,16937,-15.1998,6.67352,-11.2823,-31.822,-28.5348,-12.6695
67,6800,129,149203,35331.2,33296.5,-16.3015,7.18378,-10.884,-33.0216,-28.3564,-12.0915
68,6900,848,127026,31140.7,29896.1,-16.8318,8.23861,-10.5179,-27.8447,-28.5473,-12.4659
69,7000,1298,104487,33874.2,30928.6,-16.4263,8.97031,-10.8994,-29.6426,-29.4558,-12.4564
70,7100,1181,86367,27137.1,20904.4,-16.4177,8.51927,-10.8238,-30.0345,-31.5742,-12.1025
71,7200,733,172477,35919.5,43023,-16.9667,8.5903,-9.99232,-30.1866,-28.7261,-11.9097
72,7300,254,160047,32223.1,35016.3,-16.8644,9.40534,-9.84391,-29.9966,-28.2995,-12.3594
73,7400,84,98728,27187.1,25302.7,-16.091,8.24111,-11.0371,-32.9423,-26.5786,-12.8685
74,7500,544,127040,35988.6,36775.8,-15.8777,9.64609,-11.7904,-34.559,-28.9341,-14.2252
75,7600,6341,121647,36920,28730.4,-16.6974,9.04491,-12.1947,-34.8287,-31.0668,-14.4277
76,7700,1516,117076,23987.6,26128.4,-17.27,8.47884,-12.8643,-36.2405,-31.0209,-14.0111
77,7800,457,89305,29056.7,27022,-17.3083,8.10455,-13.5682,-37.3639,-31.3489,-13.6475
78,7900,631,120864,32940.5,34285.8,-16.9316,8.12592,-13.0329,-36.5188,-31.1548,-12.7139
79,8000,1666,118749,26015.3,27424.2,-18.0902,9.872,-12.3585,-37.5904,-30.041,-14.0087
80,8100,674,100392,35905.4,27408.6,-18.7627,9.80756,-12.4406,-37.2716,-28.1044,-13.6709
