generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
42,4300,1484,95598,28578.2,26790.2,-12.5462,6.87316,-8.41424,-25.7918,-19.2304,-9.55688
43,4400,1722,102249,29242.5,27483.2,-13.1209,6.94748,-8.61248,-25.0823,-17.6041,-9.65676
44,4500,1710,82997,28820.7,21798.9,-13.7382,7.05343,-7.66896,-24.868,-18.4663,-9.33933
45,4600,561,84687,26612.3,22393,-14.0705,6.49791,-7.76336,-24.4981,-18.0425,-9.56629
46,4700,1192,155734,33431.4,31968.9,-13.5356,5.81661,-8.52076,-24.6871,-17.8385,-9.43598
47,4800,5615,95719,32720.9,26527.2,-13.6038,5.72885,-8.18121,-24.9068,-17.4701,-9.15841
48,4900,2425,117005,30822.1,29152.2,-13.7405,5.82647,-8.75408,-24.969,-17.3344,-8.3266
49,5000,178,62365,25346.8,19372,-13.6133,5.2766,-8.02179,-25.1574,-17.2082,-8.52857
50,5100,140,115061,31096.1,29298.1,-13.395,4.45558,-7.83843,-25.2983,-16.7278,-9.17421
51,5200,375,222532,32846.6,42881.3,-13.0423,5.19957,-8.0297,-25.1146,-15.9239,-9.64886
52,5300,1763,76233,28938.3,21740.5,-12.9609,4.87887,-8.5341,-25.1734,-16.1013,-9.56027
53,5400,856,109797,36594.7,31645.8,-12.9598,5.72169,-8.72379,-25.1632,-16.6448,-9.5539
54,5500,73,140029,25657.3,28985.2,-13.2215,6.02976,-8.91214,-25.1261,-16.4422,-9.4685
55,5600,2212,120815,28805.6,26680.2,-13.4635,5.78169,-8.84253,-24.9838,-16.6601,-9.56686
56,5700,1042,134692,38853.2,31761.2,-13.665,5.78827,-8.82942,-25.198,-16.6724,-9.31443
57,5800,1504,105739,27174.8,24414.6,-13.7442,5.77163,-8.68573,-25.2562,-16.7518,-9.43095
58,5900,273,116909,32205.9,32851.2,-13.8658,5.98686,-8.47958,-25.1815,-16.52,-9.24294
59,6000,842,183721,30025.7,39581.4,-13.8848,6.17483,-8.30246,-25.0342,-16.513,-9.17688
60,6100,369,133611,36999.3,30250.3,-13.8539,6.06223,-8.46341,-25.1526,-16.3414,-8.59639
61,6200,1234,75042,25558.3,21111.3,-13.6144,5.84486,-8.35496,-25.1004,-16.3297,-8.76117
62,6300,280,110371,25131.9,27138.2,-13.8311,6.0131,-8.35738,-25.1072,-16.4421,-8.88352
63,6400,1779,107586,34935.8,28287.6,-13.6547,5.86924,-8.41077,-25.1197,-16.3842,-8.67972
64,6500,2291,101124,30978.4,25560.9,-13.5979,5.76381,-8.35396,-25.1331,-16.3565,-9.05293
65,6600,166,207137,35765.9,42829.7,-13.6559,5.68585,-8.34212,-25.1323,-16.3614,-9.12411
66,6700,320,108009,25756,26942.7,-13.578,5.55433,-8.30692,-25.1268,-16.3611,-9.30596
67,6800,455,134248,38753.8,31017.1,-13.6026,5.56838,-8.31297,-25.1284,-16.3585,-9.54505
68,6900,1593,96199,22197.5,26505.4,-13.6628,5.71041,-8.30473,-25.13,-16.3833,-9.43457
69,7000,762,211817,27803.1,41418.5,-13.703,5.65463,-8.28924,-25.1239,-16.4064,-9.4297
70,7100,1122,161889,35870,37647.9,-13.7095,5.55698,-8.29274,-25.1263,-16.403,-9.63344
71,7200,1604,75635,27235.6,20823.3,-13.5427,5.65091,-8.30409,-25.1267,-16.412,-9.84866
72,7300,210,110270,24465,27785.4,-13.3476,5.63864,-8.27771,-25.1244,-16.3607,-9.82461
73,7400,348,113041,34541.4,33044,-13.2693,5.57476,-8.38163,-25.1246,-16.3828,-9.84126
74,7500,1930,71344,21985.3,21237.8,-13.3947,5.63084,-8.47217,-25.1253,-16.3873,-10.0085
75,7600,2388,121436,32889.2,32780.8,-13.376,5.72761,-8.42872,-25.1247,-16.3828,-10.0552
76,7700,769,116923,30926.1,30183.6,-13.356,5.75542,-8.47247,-25.1252,-16.3763,-10.085
77,7800,1370,164686,36500.8,35923.3,-13.399,5.75475,-8.46002,-25.1241,-16.3688,-10.0976
78,7900,360,119915,33121.2,32606.3,-13.4481,5.74646,-8.47029,-25.1248,-16.3672,-10.1132
79,8000,1266,93511,25177.6,20507.6,-13.5282,5.77565,-8.41192,-25.1255,-16.3641,-10.1466
80,8100,1357,116178,33997.3,29735.5,-13.4899,5.76285,-8.41905,-25.1249,-16.3575,-10.0946
