generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
30,3100,555,118460,30570.5,32875.3,-17.5805,10.2765,-13.0618,-29.831,-39.9864,-14.5232
31,3200,1688,123890,27593.1,29103.6,-17.8679,11.8179,-13.2321,-31.4559,-39.5504,-15.7754
32,3300,827,71459,21419.7,18982,-17.8624,13.4948,-11.9992,-31.8013,-40.2837,-16.0519
33,3400,341,132437,31470.1,28771.8,-18.2805,15.813,-12.2657,-32.9934,-38.8918,-15.5311
34,3500,255,75621,26332.3,21831.9,-16.6989,17.5575,-11.4214,-33.081,-37.9136,-14.6082
35,3600,1700,128936,29649.3,24942.5,-17.7895,13.6698,-12.2801,-33.9176,-36.6413,-14.3178
36,3700,476,91308,29109,27443.2,-17.462,13.9958,-12.2679,-34.0355,-36.7403,-14.7805
37,3800,1368,162873,32291.2,37047.3,-19.3368,13.1104,-13.8415,-34.8071,-36.6956,-16.0967
38,3900,550,265452,36056.8,47776.5,-19.514,10.8726,-12.9262,-35.1802,-38.0912,-15.0794
39,4000,587,96437,36742.2,31658.2,-20.754,11.7503,-13.0022,-34.7894,-37.5864,-15.5285
40,4100,4344,137536,33745.4,28534.4,-19.6725,11.662,-14.9113,-34.7882,-36.9777,-15.2933
41,4200,68,125172,25157.5,30617.9,-20.1805,9.68476,-13.8914,-34.4676,-37.8791,-15.0553
42,4300,346,71681,23052,18385.2,-21.7339,10.651,-14.2619,-38.2568,-39.1208,-14.6484
43,4400,323,153148,34763.6,36048.7,-21.9778,11.0379,-15.1835,-41.8824,-39.4515,-15.4811
44,4500,402,162302,38303.6,36996.3,-22.1132,12.3663,-16.0918,-44.69,-37.1934,-14.9858
45,4600,151,92111,28881,26330.6,-21.7266,12.9285,-18.2618,-48.7826,-39.0333,-16.8865
46,4700,605,120183,30722.5,27773.3,-21.7735,12.934,-16.1267,-49.0075,-36.6695,-17.0393
47,4800,594,108825,36604.2,27217.8,-21.0114,12.7804,-15.6178,-50.8916,-34.9913,-17.6912
48,4900,2300,103938,34148.2,28634.5,-18.9028,13.0347,-15.829,-50.6005,-36.614,-17.963
49,5000,244,77414,26501,22814.6,-18.8313,12.7301,-16.059,-51.3533,-36.7958,-17.7307
50,5100,600,78967,23478.9,21699.9,-19.8606,12.0454,-16.4545,-50.5446,-37.4917,-17.4475
51,5200,653,117375,29698.7,31465.7,-20.1105,11.6591,-16.1007,-52.3321,-38.2348,-17.4158
52,5300,625,96798,31106.8,23015.5,-20.2848,11.1783,-16.365,-51.7849,-39.9801,-19.4066
53,5400,387,70936,20960.9,18170.2,-20.6872,12.667,-16.8412,-50.4326,-41.5002,-18.4357
54,5500,746,75012,25877,24906.5,-20.8993,11.5116,-17.0993,-48.7261,-41.7685,-18.7224
55,5600,61,157403,33624.9,36938.4,-22.9354,11.7066,-18.0318,-48.8818,-42.764,-19.2529
56,5700,833,148123,33526.1,33093,-23.7106,11.9395,-17.6719,-48.9338,-41.2978,-20.0678
57,5800,301,98330,30164.2,30073.8,-26.5353,12.2605,-17.8785,-50.5093,-40.5577,-20.0537
58,5900,669,112472,24668.7,29117,-27.764,12.9644,-18.448,-50.1382,-40.184,-21.1281
59,6000,4901,111066,26324.4,24108.3,-29.3293,11.1663,-18.691,-50.2535,-39.5718,-20.1095
60,6100,720,139015,28208.3,29669.3,-27.4387,10.2158,-18.2322,-52.8287,-41.251,-20.7597
61,6200,431,108498,29429.5,22605.6,-27.6399,8.61109,-16.6541,-52.9431,-41.3418,-21.6215
62,6300,1826,103132,32169,26986.6,-30.4644,8.50713,-18.1913,-54.766,-40.7246,-22.7029
63,6400,1033,105120,31096.3,27628.4,-28.8668,9.0428,-17.7466,-54.1141,-40.2057,-22.7515
64,6500,817,125913,32840.7,31964.6,-32.6285,8.46709,-16.9766,-60.0836,-41.2474,-22.1969
65,6600,1594,126538,30016.2,26545.4,-31.4655,9.33182,-17.1478,-61.5785,-41.0292,-22.3081
66,6700,442,86142,26796,24333.1,-30.4372,10.0399,-17.8688,-61.6342,-41.3417,-23.2063
67,6800,1435,68853,23622,17715,-27.5871,9.95829,-17.3409,-62.1864,-41.3233,-23.1916
68,6900,130,105057,32575.5,27722,-27.2021,11.3045,-18.6438,-61.3082,-41.5438,-20.7353
69,7000,580,70704,23577,17323.3,-29.8803,14.0475,-18.483,-56.3319,-41.446,-22.2107
70,7100,1166,110333,35611.4,33090.5,-28.1099,14.6111,-19.3411,-56.2782,-43.1825,-21.5929
71,7200,1497,104862,29638.4,25385.7,-29.3581,16.1932,-20.2253,-53.5253,-43.7221,-22.0668
72,7300,269,115166,28392.4,25778.7,-30.0872,15.9333,-19.9331,-53.2665,-43.327,-21.1471
73,7400,860,85335,25534.9,20366.3,-29.5214,16.6637,-20.3613,-53.3256,-45.0312,-21.2957
74,7500,131,99042,23040.2,23111.1,-27.5338,18.4341,-19.4907,-55.1409,-43.9609,-19.3925
75,7600,119,104008,25015.4,24756.7,-27.5556,17.6944,-20.2162,-55.0149,-45.7813,-20.6092
76,7700,1057,65391,26451.5,17417.3,-26.5718,21.3704,-20.4435,-54.1679,-47.5423,-20.234
77,7800,8794,161498,36493.1,32801.9,-26.3725,19.6852,-18.0984,-56.1429,-47.9312,-19.427
78,7900,419,97454,32043.6,26899,-27.1893,17.6052,-20.1961,-55.5006,-48.6129,-20.6866
79,8000,535,109832,35722.1,33053.8,-27.9331,16.6231,-18.3658,-52.7446,-49.982,-21.9832
80,8100,1358,106260,26125.7,24824.2,-28.2858,18.4858,-18.2955,-52.8074,-50.3515,-22.2987
