generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
47,4800,751,260162,37371.6,47937.9,-7.76267,2.91776,-4.32598,-14.6309,-12.4158,-5.9826
48,4900,3454,109732,28447.1,26071,-7.76275,2.9273,-4.32475,-14.6307,-12.4162,-5.98301
49,5000,268,150481,30875.1,32080.4,-7.76308,2.92155,-4.32554,-14.6301,-12.416,-5.98335
50,5100,90,112284,27291.8,27107,-7.76311,2.91877,-4.3252,-14.6298,-12.4163,-5.98337
51,5200,1799,71504,23646.9,20878.6,-7.76296,2.92411,-4.32496,-14.6298,-12.4163,-5.98323
52,5300,2166,96050,28763.2,27638.7,-7.76319,2.92275,-4.3247,-14.63,-12.4162,-5.98309
53,5400,281,86281,25746.7,23005.1,-7.76311,2.92342,-4.32528,-14.6296,-12.4162,-5.98281
54,5500,1030,138353,36572.5,39607.5,-7.76316,2.91965,-4.32538,-14.6298,-12.416,-5.98268
55,5600,1680,122342,35889.8,31054.2,-7.76294,2.91918,-4.3253,-14.6298,-12.416,-5.98265
56,5700,299,126630,40846.6,34623.3,-7.76302,2.92126,-4.32551,-14.63,-12.4165,-5.98261
57,5800,1675,145512,39876,41695,-7.76302,2.92262,-4.32553,-14.6299,-12.4168,-5.98273
58,5900,195,166490,28758.4,32360.2,-7.76303,2.92593,-4.32547,-14.6298,-12.4168,-5.98276
59,6000,121,89310,22714.9,22679.3,-7.76309,2.93242,-4.32544,-14.6298,-12.4167,-5.98279
60,6100,305,99872,35634.5,32247.8,-7.76311,2.93241,-4.32533,-14.6298,-12.4167,-5.98278
61,6200,875,113583,23676.2,26607.6,-7.76309,2.92527,-4.32525,-14.6297,-12.4168,-5.98284
62,6300,753,69060,23880.9,18766.8,-7.76312,2.9314,-4.32524,-14.6298,-12.4168,-5.98286
63,6400,638,157763,44064.5,36452.6,-7.76313,2.92813,-4.32519,-14.6298,-12.4168,-5.98285
64,6500,466,121642,30060.8,26147.1,-7.76313,2.93029,-4.32505,-14.6298,-12.4168,-5.98287
65,6600,599,98799,26593.7,23340.7,-7.76313,2.93184,-4.32508,-14.6299,-12.4168,-5.98287
66,6700,810,109150,32845.3,25843,-7.76314,2.9316,-4.32518,-14.6299,-12.4167,-5.98289
67,6800,3353,152684,41894.1,36447.4,-7.76314,2.93449,-4.32512,-14.6299,-12.4167,-5.9829
68,6900,391,158325,30397.6,32696.1,-7.76313,2.93365,-4.32522,-14.6299,-12.4167,-5.98291
69,7000,160,104366,31934,24218.9,-7.76312,2.93076,-4.32529,-14.6299,-12.4167,-5.98292
70,7100,966,164685,38418.8,39761.1,-7.76313,2.93331,-4.32534,-14.6299,-12.4167,-5.98293
71,7200,866,81021,26479.1,24564.6,-7.7631,2.93372,-4.32539,-14.6299,-12.4167,-5.98294
72,7300,1230,152238,35865.4,33938,-7.7631,2.93089,-4.32536,-14.6299,-12.4167,-5.98294
73,7400,1535,112834,34885.8,26778.8,-7.76312,2.93118,-4.32536,-14.6299,-12.4167,-5.98294
74,7500,1353,137010,29393.4,33370.5,-7.76312,2.931,-4.32539,-14.6299,-12.4167,-5.98294
75,7600,1489,55292,20360.2,15944.1,-7.76313,2.9323,-4.32539,-14.6298,-12.4167,-5.98294
76,7700,1026,113690,24048.1,23950.6,-7.76314,2.93262,-4.32537,-14.6298,-12.4167,-5.98294
77,7800,141,87467,26506.3,22922.9,-7.76313,2.93112,-4.32538,-14.6299,-12.4167,-5.98295
78,7900,194,108000,33775.7,28942.6,-7.76309,2.93227,-4.32534,-14.6299,-12.4167,-5.98294
79,8000,307,125301,33702.7,27994.6,-7.76306,2.93209,-4.32534,-14.6298,-12.4167,-5.98294
80,8100,456,149419,30317.8,37767.3,-7.76306,2.93126,-4.32532,-14.6298,-12.4167,-5.98295
